timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1577992296662,21,get,200,OK,Thread Group 1-6,text,true,,2578,493,65,65,http://192.168.56.101/group.php,21,0,0
1577992296615,70,get,200,OK,Thread Group 1-4,text,true,,2574,493,65,65,http://192.168.56.101/group.php,70,0,0
1577992296670,21,get,200,OK,Thread Group 1-8,text,true,,2578,493,65,65,http://192.168.56.101/group.php,21,0,0
1577992296670,22,get,200,OK,Thread Group 1-5,text,true,,2578,493,65,65,http://192.168.56.101/group.php,21,0,0
1577992296666,28,get,200,OK,Thread Group 1-7,text,true,,2578,493,65,65,http://192.168.56.101/group.php,28,0,0
1577992296647,48,post,200,OK,Thread Group 1-3,text,true,,2513,633,66,66,http://192.168.56.101/group.php,48,0,0
1577992296671,29,post,200,OK,Thread Group 1-2,text,true,,2408,694,66,66,http://192.168.56.101/group.php,29,0,0
1577992296653,49,post,200,OK,Thread Group 1-11,text,true,,2513,633,66,66,http://192.168.56.101/group.php,49,0,0
1577992296678,36,post,200,OK,Thread Group 1-9,text,true,,2408,694,69,69,http://192.168.56.101/group.php,36,0,0
1577992296681,36,get,200,OK,Thread Group 1-10,text,true,,2588,493,69,69,http://192.168.56.101/group.php,36,0,0
1577992296681,36,get,200,OK,Thread Group 1-1,text,true,,2588,493,69,69,http://192.168.56.101/group.php,36,0,0
1577992296686,34,get,200,OK,Thread Group 1-4,text,true,,2588,493,70,70,http://192.168.56.101/group.php,34,0,0
1577992296683,41,get,200,OK,Thread Group 1-6,text,true,,2588,493,70,70,http://192.168.56.101/group.php,40,0,0
1577992296692,43,post,200,OK,Thread Group 1-8,text,true,,2513,633,72,72,http://192.168.56.101/group.php,43,0,0
1577992296695,45,post,200,OK,Thread Group 1-3,text,true,,2408,694,73,73,http://192.168.56.101/group.php,45,0,0
1577992296702,39,post,200,OK,Thread Group 1-11,text,true,,2408,694,73,73,http://192.168.56.101/group.php,39,0,0
1577992296700,43,get,200,OK,Thread Group 1-2,text,true,,2588,493,74,74,http://192.168.56.101/group.php,42,0,0
1577992296717,32,post,200,OK,Thread Group 1-1,text,true,,2513,633,76,76,http://192.168.56.101/group.php,32,0,0
1577992296695,54,post,200,OK,Thread Group 1-7,text,true,,2513,633,76,76,http://192.168.56.101/group.php,54,0,0
1577992296692,61,post,200,OK,Thread Group 1-5,text,true,,2513,633,76,76,http://192.168.56.101/group.php,60,0,0
1577992296717,36,get,200,OK,Thread Group 1-10,text,true,,2596,493,76,76,http://192.168.56.101/group.php,36,0,0
1577992296715,38,get,200,OK,Thread Group 1-9,text,true,,2596,493,76,76,http://192.168.56.101/group.php,38,0,0
1577992296743,21,get,200,OK,Thread Group 1-2,text,true,,2600,493,77,77,http://192.168.56.101/group.php,21,0,0
1577992296736,30,post,200,OK,Thread Group 1-8,text,true,,2408,694,77,77,http://192.168.56.101/group.php,30,0,0
1577992296741,30,get,200,OK,Thread Group 1-11,text,true,,2600,493,79,79,http://192.168.56.101/group.php,30,0,0
